Invoice ID,Customer Name,Invoice Date,Due Date,Amount,Region
INV-12413,Cascade Supply Co.,2025-05-26,2025-06-25,539.0,LATAM
INV-12255,Falcon Retail,2025-04-07,2025-06-06,479.55,LATAM
INV-11059,Silverline Retail,2025-09-13,2025-09-28,2414.48,North America
INV-10119,Falcon Solutions,2025-08-27,2025-10-26,4140.37,APAC
INV-12031,Northgate Retail,2025-09-20,2025-10-20,3060.73,EMEA
INV-11358,Meridian Industries,2025-02-24,2025-03-26,2106.16,North America
INV-10282,Brightpath Group,2025-03-06,2025-04-05,2686.29,APAC
INV-11719,Atlas Holdings,2025-04-14,2025-05-14,2803.17,North America
INV-12351,Bluepeak Supply Co.,2025-06-25,2025-08-24,3842.75,EMEA
INV-12171,Cedar Group,2025-01-30,2025-03-01,3599.68,North America
INV-11174,Anchor Supply Co.,2025-12-12,2026-01-11,1399.21,EMEA
INV-11205,Atlas Retail,2025-07-31,2025-09-14,1546.85,LATAM
INV-11892,Union Logistics,2025-11-17,2025-12-17,1488.88,North America
INV-11979,Ironwood Holdings,2025-05-29,2025-06-28,738.34,LATAM
INV-10305,Bluepeak Supply Co.,2025-10-17,2025-12-16,1452.71,North America
INV-11877,Granite Supply Co.,2025-12-05,2026-01-19,892.52,LATAM
INV-12945,Crescent Partners,2025-08-31,2025-10-15,1981.58,LATAM
INV-11538,Vantage Partners,2025-09-24,2025-11-23,916.51,North America
INV-11392,Northgate Consulting,2025-06-21,2025-07-21,804.37,LATAM
INV-10576,Granite Consulting,2025-09-15,2025-10-15,202.35,APAC
INV-12497,Falcon Retail,2025-06-22,2025-07-22,1151.63,APAC
INV-12589,Sterling Holdings,2025-07-01,2025-07-16,720.51,LATAM
INV-12913,Falcon Industries,2025-08-28,2025-09-27,766.73,LATAM
INV-11445,Atlas Retail,2025-06-12,2025-06-27,2121.16,North America
INV-11207,Bluepeak Consulting,2025-05-10,2025-06-09,786.98,APAC
INV-10844,Crescent Solutions,2025-11-28,2025-12-28,2088.43,LATAM
INV-12836,Falcon Logistics,2025-01-15,2025-03-01,1130.2,North America
INV-10270,Brightpath Partners,2025-05-22,2025-06-21,1665.14,APAC
INV-10630,Crescent Logistics,2025-10-06,2025-11-20,3963.06,EMEA
INV-11034,Summit Partners,2025-08-10,2025-10-09,2650.43,LATAM
INV-10287,Bluepeak Supply Co.,2025-06-23,2025-07-23,1291.29,LATAM
INV-12227,Atlas Industries,2025-09-03,2025-10-03,5311.57,APAC
INV-10301,Atlas Retail,2025-10-15,2025-11-29,701.98,North America
INV-11376,Summit Solutions,2025-07-10,2025-08-09,1226.12,APAC
INV-12776,Northgate Manufacturing,2025-02-25,2025-03-12,1145.52,North America
INV-10066,Northgate Consulting,2025-01-20,2025-02-04,5017.14,APAC
INV-12927,Union Logistics,2025-02-20,2025-03-07,1333.28,LATAM
INV-10891,Granite Holdings,2025-06-23,2025-08-07,3097.76,North America
INV-11799,Cascade Holdings,2025-08-01,2025-08-31,3898.73,EMEA
INV-12197,Sterling Consulting,2025-01-03,2025-01-18,2171.77,LATAM
INV-11245,Summit Holdings,2025-11-13,2025-12-13,825.22,North America
INV-10231,Ironwood Logistics,2025-08-15,2025-09-14,767.14,LATAM
INV-10504,Atlas Supply Co.,2025-10-07,2025-11-06,2456.94,LATAM
INV-11235,Meridian Manufacturing,2025-09-04,2025-09-19,718.16,North America
INV-11377,Harbor Holdings,2025-11-08,2025-12-08,810.65,EMEA
INV-12092,Summit Group,2025-04-16,2025-05-16,1939.97,APAC
INV-11704,Crescent Solutions,2025-12-17,2026-01-16,4018.76,EMEA
INV-11005,Crescent Supply Co.,2025-11-15,2025-12-30,2774.99,LATAM
INV-10837,Atlas Holdings,2025-11-27,2025-12-27,5975.66,North America
INV-11570,Cascade Solutions,2025-10-12,2025-10-27,919.52,EMEA
INV-10375,Harbor Industries,2025-10-11,2025-10-26,10279.06,North America
INV-12937,Granite Logistics,2025-06-27,2025-08-26,859.56,APAC
INV-12235,Summit Solutions,2025-11-09,2026-01-08,497.67,North America
INV-11819,Silverline Retail,2025-05-29,2025-06-28,1224.13,North America
INV-11836,Silverline Supply Co.,2025-04-18,2025-05-18,2049.5,LATAM
INV-12087,Summit Consulting,2025-06-24,2025-07-24,936.99,APAC
INV-10752,Redwood Consulting,2025-01-05,2025-01-20,438.55,North America
INV-10100,Ironwood Industries,2025-08-01,2025-08-16,1198.55,LATAM
INV-12257,Northgate Logistics,2025-11-12,2025-12-12,3288.54,APAC
INV-10867,Brightpath Consulting,2025-09-27,2025-10-27,1914.63,APAC
INV-10911,Falcon Retail,2025-10-21,2025-11-20,1122.15,APAC
INV-11468,Pinnacle Solutions,2025-08-26,2025-10-25,2111.61,North America
INV-10530,Falcon Solutions,2025-08-23,2025-10-22,655.97,EMEA
INV-10637,Anchor Logistics,2025-02-08,2025-03-10,3105.26,APAC
INV-10186,Granite Supply Co.,2025-07-30,2025-09-28,2814.67,APAC
INV-12583,Crescent Partners,2025-05-16,2025-06-15,1411.19,LATAM
INV-12966,Vantage Manufacturing,2025-01-05,2025-02-04,1172.66,LATAM
INV-10932,Pinnacle Group,2025-05-18,2025-07-17,8046.89,North America
INV-11408,Harbor Solutions,2025-02-27,2025-04-28,5717.0,LATAM
INV-12311,Atlas Retail,2025-08-13,2025-09-12,1109.21,North America
INV-11423,Summit Retail,2025-04-13,2025-06-12,1065.87,North America
INV-12417,Anchor Logistics,2025-07-27,2025-08-26,2431.66,APAC
INV-12035,Brightpath Holdings,2025-09-02,2025-10-02,3843.69,EMEA
INV-10608,Falcon Logistics,2025-03-13,2025-05-12,482.9,LATAM
INV-11452,Anchor Supply Co.,2025-07-03,2025-07-18,6849.93,EMEA
INV-10152,Falcon Partners,2025-05-21,2025-06-05,2021.92,APAC
INV-11365,Atlas Logistics,2025-12-29,2026-01-13,4345.58,North America
INV-12158,Falcon Industries,2025-10-19,2025-12-03,1112.16,LATAM
INV-10732,Meridian Supply Co.,2025-12-13,2026-01-12,613.67,EMEA
INV-12851,Crescent Logistics,2025-12-04,2026-01-18,903.75,North America
INV-11629,Crescent Industries,2025-02-19,2025-04-05,1573.52,LATAM
INV-12747,Cedar Industries,2025-07-28,2025-09-26,1839.39,North America
INV-10024,Cascade Partners,2025-03-21,2025-04-20,410.64,EMEA
INV-11692,Silverline Supply Co.,2025-01-09,2025-02-08,965.44,North America
INV-10159,Falcon Supply Co.,2025-03-18,2025-05-02,506.65,North America
INV-10862,Sterling Group,2025-01-29,2025-02-28,378.35,North America
INV-10903,Cedar Group,2025-11-25,2026-01-09,1519.1,EMEA
INV-11458,Brightpath Logistics,2025-02-03,2025-03-05,2086.08,LATAM
INV-12269,Northgate Group,2025-04-02,2025-05-02,940.34,EMEA
INV-10445,Northgate Manufacturing,2025-03-07,2025-04-21,457.59,EMEA
INV-12956,Anchor Holdings,2025-07-02,2025-08-01,7134.0,EMEA
INV-10755,Granite Manufacturing,2025-02-22,2025-03-09,629.89,APAC
INV-10924,Sterling Logistics,2025-07-16,2025-09-14,788.31,LATAM
INV-12989,Pinnacle Logistics,2025-08-28,2025-09-27,535.29,LATAM
INV-12118,Vantage Solutions,2025-06-05,2025-08-04,604.91,North America
INV-10312,Sterling Logistics,2025-12-05,2026-01-04,3979.45,LATAM
INV-10549,Sterling Retail,2025-10-16,2025-10-31,2067.37,EMEA
INV-11981,Granite Group,2025-02-13,2025-02-28,617.39,EMEA
INV-11484,Falcon Retail,2025-04-22,2025-06-06,1033.11,LATAM
INV-10307,Bluepeak Retail,2025-09-29,2025-10-29,4674.6,LATAM
INV-10288,Pinnacle Logistics,2025-02-18,2025-03-20,2513.64,APAC
INV-10695,Ironwood Industries,2025-12-27,2026-01-26,2524.48,APAC
INV-10309,Pinnacle Industries,2025-06-09,2025-08-08,2422.09,North America
INV-12336,Summit Partners,2025-02-02,2025-03-04,2484.15,APAC
INV-10750,Anchor Supply Co.,2025-01-01,2025-01-31,417.38,North America
INV-11462,Pinnacle Solutions,2025-09-24,2025-10-09,491.83,LATAM
INV-11265,Union Logistics,2025-10-12,2025-11-11,1724.04,EMEA
INV-10909,Silverline Holdings,2025-10-29,2025-11-28,2646.35,North America
INV-11913,Bluepeak Supply Co.,2025-04-13,2025-05-13,2628.7,APAC
INV-12425,Anchor Holdings,2025-11-20,2026-01-19,373.16,EMEA
INV-12841,Falcon Partners,2025-05-14,2025-07-13,1931.52,APAC
INV-12510,Brightpath Retail,2025-05-06,2025-05-21,450.24,EMEA
INV-10971,Cedar Logistics,2025-07-01,2025-07-31,1661.2,LATAM
INV-10014,Atlas Solutions,2025-07-26,2025-09-24,264.55,North America
INV-10874,Crescent Partners,2025-04-01,2025-05-31,766.75,LATAM
INV-10809,Ironwood Group,2025-11-22,2026-01-21,4583.33,APAC
INV-12595,Brightpath Logistics,2025-02-25,2025-03-27,3176.67,EMEA
INV-10515,Brightpath Solutions,2025-02-25,2025-04-11,880.87,EMEA
INV-12429,Silverline Supply Co.,2025-07-23,2025-09-21,4072.12,EMEA
INV-10410,Crescent Solutions,2025-09-12,2025-11-11,2351.94,APAC
INV-11619,Meridian Holdings,2025-09-11,2025-10-11,1008.56,EMEA
INV-12275,Meridian Industries,2025-03-08,2025-04-07,556.4,LATAM
INV-12021,Northgate Group,2025-07-24,2025-08-08,1562.34,
INV-11379,Anchor Logistics,2025-08-20,2025-09-19,858.29,North America
INV-11621,Northgate Industries,2025-10-23,2025-12-22,1639.17,North America
INV-12457,Silverline Manufacturing,2025-12-25,2026-01-24,878.27,LATAM
INV-10383,Granite Logistics,2025-03-12,2025-03-27,218.87,LATAM
INV-11601,Crescent Group,2025-12-20,2026-01-04,1255.63,APAC
INV-12203,Meridian Industries,2025-08-25,2025-09-24,2829.29,LATAM
INV-11352,Cascade Manufacturing,2025-06-14,2025-08-13,292.43,LATAM
INV-12577,Redwood Logistics,2025-11-07,2025-12-07,5528.98,EMEA
INV-10553,Sterling Supply Co.,2025-02-16,2025-04-02,4234.43,North America
INV-10223,Summit Solutions,2025-07-03,2025-08-02,2745.27,EMEA
INV-11097,Sterling Group,2025-02-17,2025-03-19,1588.86,EMEA
INV-12615,Vantage Manufacturing,2025-05-21,2025-06-20,2537.45,LATAM
INV-10009,Brightpath Partners,2025-04-20,2025-06-04,970.17,LATAM
INV-12699,Bluepeak Consulting,2025-02-04,2025-02-19,2591.17,LATAM
INV-10317,Falcon Supply Co.,2025-01-04,2025-02-03,2734.65,EMEA
INV-10428,Ironwood Partners,2025-01-14,2025-03-15,2744.75,LATAM
INV-12298,Cedar Industries,2025-02-12,2025-03-14,5226.19,North America
INV-10106,Union Industries,2025-12-09,2026-02-07,2129.51,EMEA
INV-11850,Ironwood Partners,2025-07-07,2025-09-05,2174.33,LATAM
INV-10143,Northgate Industries,2025-10-11,2025-11-25,348.37,LATAM
INV-10122,Bluepeak Retail,2025-06-09,2025-07-24,652.98,LATAM
INV-12650,Cascade Partners,2025-06-05,2025-07-05,3334.4,APAC
INV-12883,Crescent Solutions,2025-01-26,2025-02-25,857.33,North America
INV-11190,Cascade Logistics,2025-09-01,2025-10-16,619.24,North America
INV-12025,Brightpath Partners,2025-12-17,2026-01-31,150.0,APAC
INV-12617,Harbor Supply Co.,2025-01-27,2025-02-26,764.52,APAC
INV-11394,Vantage Supply Co.,2025-01-28,2025-02-27,1673.85,North America
INV-10116,Harbor Manufacturing,2025-01-16,2025-02-15,1941.84,North America
INV-11432,Summit Group,2025-09-08,2025-10-08,3084.56,North America
INV-11672,Cedar Logistics,2025-02-02,2025-03-19,1064.07,LATAM
INV-12204,Northgate Group,2025-01-05,2025-02-04,462.23,APAC
INV-12885,Pinnacle Industries,2025-08-20,2025-09-19,150.0,
INV-12967,Meridian Partners,2025-12-15,2026-01-14,2032.97,APAC
INV-11627,Sterling Supply Co.,2025-01-07,2025-02-06,989.71,LATAM
INV-12150,Pinnacle Holdings,2025-03-12,2025-04-26,337.35,LATAM
INV-10673,Bluepeak Manufacturing,2025-10-26,2025-11-25,1087.44,LATAM
INV-11790,Northgate Group,2025-05-23,2025-06-22,4946.35,North America
INV-11661,Northgate Holdings,2025-12-19,2026-01-18,4843.55,APAC
INV-10592,Cascade Supply Co.,2025-02-07,2025-03-09,963.05,EMEA
INV-12038,Meridian Consulting,2025-01-24,2025-03-10,936.3,LATAM
INV-10889,Redwood Logistics,2025-02-07,2025-03-09,2518.93,LATAM
INV-12958,Cascade Holdings,2025-04-16,2025-06-15,1196.43,EMEA
INV-11393,Ironwood Group,2025-03-03,2025-04-02,9063.84,LATAM
INV-12895,,2025-12-23,2026-01-22,2338.91,North America
INV-10214,Anchor Industries,2025-12-02,2026-01-01,2660.45,LATAM
INV-12043,Ironwood Logistics,2025-02-12,2025-03-14,923.64,APAC
INV-12911,Anchor Industries,2025-12-22,2026-01-06,914.34,LATAM
INV-10801,Summit Consulting,2025-04-25,2025-06-09,3444.23,LATAM
INV-12496,Northgate Group,2025-12-04,2026-01-03,3077.54,LATAM
INV-11695,Summit Retail,2025-04-16,2025-05-16,1658.62,LATAM
INV-12299,Sterling Holdings,2025-05-22,2025-06-21,2658.2,North America
INV-12680,Redwood Holdings,2025-03-25,2025-04-24,1167.82,LATAM
INV-12729 ,Meridian Partners,2025-05-20,2025-06-04,758.82,LATAM
INV-10274,Northgate Logistics,2025-03-06,2025-05-05,1494.0,North America
INV-10072,Ironwood Logistics,2025-12-06,2025-12-21,5909.01,APAC
INV-12501,Pinnacle Holdings,2025-12-30,2026-01-29,2473.9,EMEA
INV-11088,Atlas Retail,2025-08-08,2025-09-07,1835.2,APAC
INV-10395,Falcon Logistics,2025-02-04,2025-03-21,4279.09,North America
INV-10584,Ironwood Partners,2025-06-03,2025-07-03,11425.74,LATAM
INV-12006,Redwood Logistics,2025-05-26,2025-06-25,1793.57,APAC
INV-12016,Pinnacle Solutions,2025-01-23,2025-03-24,1243.34,APAC
INV-10501,Harbor Industries,2025-12-28,2026-01-27,3406.91,EMEA
INV-12756,Cedar Group,2025-12-31,2026-03-01,985.85,EMEA
INV-12239,Northgate Retail,2025-08-21,2025-09-20,1026.25,LATAM
INV-12998,Brightpath Industries,2025-11-29,2025-12-14,484.16,North America
INV-12758,Crescent Solutions,2025-10-18,2025-12-17,748.11,North America
INV-11498,Vantage Supply Co.,2025-09-27,2025-10-27,4391.95,EMEA
INV-11260,Vantage Solutions,2025-04-05,2025-05-05,1407.83,EMEA
INV-11638,Meridian Industries,2025-05-26,2025-06-25,2167.3,North America
INV-12226,Union Partners,2025-06-09,2025-06-24,4861.85,North America
INV-10206,Silverline Holdings,2025-06-26,2025-07-26,636.48,LATAM
INV-10734,Anchor Industries,2025-07-12,2025-08-11,319.79,North America
INV-12412,Cedar Logistics,2025-07-14,2025-08-13,5908.45,LATAM
INV-10527,Redwood Supply Co.,2025-06-21,2025-07-21,342.14,LATAM
INV-11787,Bluepeak Supply Co.,2025-06-07,2025-06-22,1120.7,EMEA
INV-10899,Atlas Industries,2025-04-13,2025-04-28,4384.62,EMEA
INV-10378,Pinnacle Solutions,2025-02-16,2025-03-18,1745.87,APAC
INV-11757,Silverline Manufacturing,2025-08-20,2025-10-04,1308.05,North America
INV-12700,Northgate Partners,2025-05-23,2025-06-22,4895.34,APAC
INV-12581,Summit Partners,2025-02-27,2025-03-29,2069.15,North America
INV-10387,Ironwood Holdings,2025-02-26,2025-03-28,2013.4,APAC
INV-10199,Summit Retail,2025-05-30,2025-07-14,1559.92,LATAM
INV-11051,Crescent Industries,2025-01-02,2025-02-01,843.02,APAC
INV-10591,Bluepeak Retail,2025-01-27,2025-02-26,1578.78,North America
INV-10520,Falcon Retail,2025-07-28,2025-09-26,2910.99,LATAM
INV-12059,Cascade Solutions,2025-03-27,2025-04-26,1874.89,LATAM
INV-10430,Sterling Supply Co.,2025-05-15,2025-06-14,304.03,EMEA
INV-11084,Silverline Manufacturing,2025-11-21,2026-01-20,9595.73,EMEA
INV-10208,Granite Consulting,2025-10-20,2025-11-19,2350.56,LATAM
INV-10492,Redwood Holdings,2025-01-09,2025-02-08,5608.0,North America
INV-11360,Falcon Solutions,2025-09-27,2025-11-11,1745.9,North America
INV-12930,Meridian Consulting,2025-09-23,2025-10-23,3593.58,North America
INV-10793,Cascade Retail,2025-03-22,2025-04-21,1890.17,North America
INV-12509,Brightpath Holdings,2025-10-31,2025-11-30,438.8,LATAM
INV-11187,Brightpath Partners,2025-07-13,2025-08-12,611.41,North America
INV-11186,Pinnacle Consulting,2025-11-02,2025-12-17,3451.95,EMEA
INV-11961,Anchor Manufacturing,2025-10-22,2025-11-06,1408.94,EMEA
INV-11367,Sterling Holdings,2025-09-23,2025-10-08,1444.37,EMEA
INV-12248,Granite Industries,2025-09-20,2025-11-19,447.07,APAC
INV-10084,Brightpath Consulting,2025-05-06,2025-06-05,928.49,LATAM
INV-12385,Granite Consulting,2025-07-15,2025-08-29,1524.65,North America
INV-12242,Meridian Industries,2025-09-22,2025-10-22,2504.82,North America
INV-10021,Union Logistics,2025-01-31,2025-03-02,5536.31,North America
INV-11862,Meridian Partners,2025-07-22,2025-08-21,3070.9,North America
INV-11589,Silverline Industries,2025-12-10,2026-01-09,702.87,North America
INV-12029,Ironwood Partners,2025-08-05,2025-09-04,1787.71,LATAM
INV-12711,Redwood Solutions,2025-01-31,2025-03-02,708.69,EMEA
INV-11973,Granite Supply Co.,2025-08-21,2025-10-20,2671.27,North America
INV-10974,Harbor Partners,2025-11-21,2026-01-05,822.74,North America
INV-12807,Crescent Industries,2025-07-31,2025-08-30,1376.72,APAC
INV-10884,Bluepeak Retail,2025-07-31,2025-08-30,3788.57,APAC
INV-11099,Silverline Retail,2025-05-31,2025-06-30,3376.84,LATAM
INV-10157,Meridian Supply Co.,2025-02-03,2025-03-05,7936.26,
INV-12292,Pinnacle Partners,2025-04-28,2025-06-12,3572.33,LATAM
INV-10887,Crescent Logistics,2025-08-20,2025-09-04,2503.73,APAC
INV-12750,Northgate Retail,2025-03-24,2025-04-23,1232.87,North America
INV-11622,Vantage Logistics,2025-11-25,2025-12-25,405.67,North America
INV-12494,Falcon Partners,2025-12-25,2026-02-23,5427.69,EMEA
INV-11526,Summit Retail,2025-12-30,2026-01-14,3943.7,LATAM
INV-12551,Vantage Manufacturing,2025-06-20,2025-07-20,355.18,EMEA
INV-11916,Cascade Industries,2025-10-23,2025-11-22,908.32,LATAM
INV-12741,Atlas Manufacturing,2025-05-04,2025-06-03,2150.34,North America
INV-12666,Northgate Partners,2025-03-17,2025-04-16,432.5,LATAM
INV-10459,Sterling Retail,2025-08-21,2025-09-05,899.39,EMEA
INV-11928,Anchor Holdings,2025-05-20,2025-06-19,1144.35,APAC
INV-10079,Cascade Solutions,2025-08-27,2025-09-26,1607.74,EMEA
INV-12932,Cascade Logistics,2025-02-28,2025-03-15,982.42,APAC
INV-11057,Northgate Holdings,2025-08-01,2025-08-16,1446.64,LATAM
INV-10907,Brightpath Holdings,2025-10-16,2025-10-31,435.34,North America
INV-11594,Vantage Solutions,2025-08-21,2025-10-05,3339.38,LATAM
INV-12230,Brightpath Consulting,2025-09-24,2025-10-24,3665.66,LATAM
INV-12714,Crescent Group,2025-03-12,2025-03-27,420.16,LATAM
INV-10381,Vantage Holdings,2025-02-11,2025-03-13,695.24,North America
INV-10948,Ironwood Industries,2025-11-28,2025-12-28,794.16,APAC
INV-11743,Redwood Retail,2025-05-19,2025-07-18,1576.63,EMEA
INV-12133,Meridian Supply Co.,2025-08-14,2025-10-13,2712.36,LATAM
INV-10716,Granite Logistics,2025-04-26,2025-06-10,3995.69,EMEA
INV-11949,Ironwood Group,2025-08-15,2025-09-14,4078.34,LATAM
INV-10687,Vantage Logistics,2025-06-03,2025-06-18,1192.38,North America
INV-12582,Granite Holdings,2025-05-29,2025-06-28,2101.16,APAC
INV-11294,Granite Industries,2025-01-15,2025-01-30,3148.37,APAC
INV-10306,Anchor Holdings,2025-03-14,2025-05-13,1645.16,North America
INV-10210,Brightpath Holdings,2025-07-17,2025-09-15,18000.0,LATAM
INV-12067,Meridian Group,2025-02-01,2025-03-18,164.85,LATAM
INV-12237,Bluepeak Supply Co.,2025-05-31,2025-06-30,1499.44,North America
INV-12994,Harbor Holdings,2025-11-14,2025-12-29,1222.94,
INV-11568,Anchor Industries,2025-03-30,2025-05-29,2355.12,LATAM
INV-10886,Vantage Holdings,2025-10-23,2025-12-22,7801.23,EMEA
INV-11663,Northgate Partners,2025-01-29,2025-03-30,219.28,APAC
INV-10918,Redwood Partners,2025-10-10,2025-11-09,1751.01,LATAM
INV-11867,Crescent Solutions,2025-04-30,2025-05-30,3749.18,APAC
INV-11691,Bluepeak Retail,2025-11-20,2026-01-04,2509.97,EMEA
INV-10192,Cascade Solutions,2025-11-15,2025-12-15,3199.53,North America
INV-11779,Redwood Retail,2025-07-10,2025-08-09,1005.89,EMEA
INV-12055,Vantage Manufacturing,2025-09-04,2025-11-03,440.86,EMEA
INV-11266,Brightpath Holdings,2025-03-16,2025-05-15,414.74,LATAM
INV-10484,Bluepeak Supply Co.,2025-11-05,2025-12-20,1777.77,North America
INV-10916,Meridian Manufacturing,2025-11-18,2025-12-18,1902.87,APAC
INV-12616,Harbor Manufacturing,2025-01-10,2025-02-24,2701.35,North America
INV-10278,Anchor Holdings,2025-08-23,2025-10-22,862.47,North America
INV-10989,Vantage Partners,2025-12-22,2026-01-21,1213.34,EMEA
INV-11917,Bluepeak Manufacturing,2025-05-18,2025-07-17,728.51,LATAM
INV-11930,Sterling Logistics,2025-11-26,2025-12-11,8625.8,North America
INV-11658,Cascade Group,2025-10-22,2025-11-06,4845.66,LATAM
INV-10572,Sterling Holdings,2025-04-16,2025-05-01,6692.84,North America
INV-10994,Falcon Industries,2025-09-08,2025-10-08,801.28,EMEA
INV-11430,Northgate Group,2025-10-15,2025-12-14,1153.86,North America
INV-11427,Harbor Logistics,2025-04-29,2025-05-29,9419.96,North America
INV-10586,Cascade Supply Co.,2025-08-26,2025-09-10,1850.85,LATAM
INV-11602,Silverline Supply Co.,2025-08-27,2025-10-11,5102.0,North America
INV-11787,Bluepeak Supply Co.,2025-06-07,2025-06-22,1111.33,EMEA
INV-11350,Harbor Consulting,2025-01-01,2025-03-02,1209.2,LATAM
INV-11008,Atlas Supply Co.,2025-11-08,2025-12-08,2621.9,EMEA
INV-10675,Crescent Industries,2025-02-25,2025-03-27,417.06,EMEA
INV-11724,Atlas Partners,2025-10-23,2025-12-07,2575.58,North America
INV-10856,Silverline Solutions,2025-10-01,2025-11-30,885.66,EMEA
INV-10448,Vantage Holdings,2025-03-24,2025-04-23,635.31,APAC
INV-11447,Harbor Solutions,2025-06-13,2025-07-13,919.88,APAC
INV-11698,Summit Manufacturing,2025-11-18,2025-12-18,804.35,LATAM
INV-12091,Atlas Consulting,2025-09-17,2025-10-02,1986.38,North America
INV-12274,Brightpath Retail,2025-12-31,2026-01-15,1526.51,EMEA
INV-12693,Northgate Manufacturing,2025-09-29,2025-10-29,1428.85,LATAM
INV-12401,Ironwood Industries,2025-10-31,2025-12-15,773.12,EMEA
INV-11747,Ironwood Consulting,2025-11-13,2025-11-28,3560.58,APAC
INV-12689,Vantage Holdings,2025-03-28,2025-04-12,2925.18,North America
INV-11248,Granite Supply Co.,2025-11-14,2025-12-14,740.28,APAC
INV-10295,Falcon Partners,2025-12-07,2026-01-06,2041.24,APAC
INV-10589,Silverline Supply Co.,2025-06-19,2025-08-18,3125.35,LATAM
INV-11282,Anchor Logistics,2025-12-30,2026-01-29,1290.49,APAC
INV-11610,Sterling Manufacturing,2025-10-21,2025-11-05,1179.54,North America
INV-12453,Bluepeak Supply Co.,2025-05-03,2025-06-02,1393.45,LATAM
INV-11454,Meridian Supply Co.,2025-04-05,2025-05-05,15390.64,LATAM
INV-12813,Sterling Holdings,2025-12-26,2026-02-09,7079.55,North America
INV-11418,Union Consulting,2025-04-18,2025-06-17,1885.09,EMEA
INV-10426,Anchor Logistics,2025-09-29,2025-10-29,5073.41,APAC
INV-10535,Ironwood Partners,2025-12-09,2025-12-24,823.32,EMEA
INV-11055,Summit Logistics,2025-04-07,2025-04-22,902.1,EMEA
INV-11897,Northgate Group,2025-06-22,2025-07-22,1172.72,APAC
INV-12934,Union Industries,2025-05-22,2025-06-21,3497.38,LATAM
