Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
PAY-52152,INV-11931,2025-02-04,67.29,Credit Card
PAY-50821,INV-10755,2025-03-16,239.56,Check
PAY-51998,INV-11795,2025-01-27,1793.42,Credit Card
PAY-53220,INV-12914,2025-03-05,2928.16,ACH
PAY-51249,INV-11149,2025-11-10,6217.07,ACH
PAY-52473,INV-12212,03/21/2025,2550.55,Bank Transfer
PAY-52991,INV-12689,04/01/2025,2925.18,Check
PAY-52191,INV-11958,2026-02-08,18000.0,Bank Transfer
PAY-52936,INV-12642,2025-06-02,1216.53,Bank Transfer
PAY-51047,INV-10952,2025-05-26,2032.15,ACH
PAY-51889,INV-11702,2025-12-13,2299.09,Bank Transfer
PAY-50616,INV-10560,2025-03-02,1013.45,Bank Transfer
PAY-51319,INV-11198,06/24/2025,2433.88,ACH
PAY-53239,INV-12937,2025-08-01,859.56,Credit Card
PAY-53276,INV-12974,2025-05-19,8853.33,Bank Transfer
PAY-52137,INV-11915,2025-03-12,292.67,ACH
PAY-52758,INV-12481,2025-07-15,445.41,Bank Transfer
PAY-51773,INV-11609,05/11/2025,566.8,Bank Transfer
PAY-53314,INV-19376,10/15/2025,3849.0,ACH
PAY-50132,INV-10126,2025-05-01,2990.96,Bank Transfer
PAY-50078,INV-10078,2025-05-10,1131.04,Credit Card
PAY-52053,INV-11847,2025-11-22,718.03,Credit Card
PAY-50725,INV-10663,2025-08-06,476.2,Credit Card
PAY-51315,INV-11192,2026-03-18,179.72,ACH
PAY-51852,INV-11674,2025-07-25,645.37,ACH
PAY-53281,INV-12977,04/19/2025,4616.24,Bank Transfer
PAY-52582,INV-12316,2025-06-25,2163.38,Check
PAY-52799,INV-12517,03/15/2025,560.6,Credit Card
PAY-51373,INV-11244,2025-04-29,593.9,Check
PAY-51856,INV-11676,2026-01-10,72.24,Credit Card
PAY-51320,INV-11199,2025-11-10,1810.8,Credit Card
PAY-53226,INV-12922,2025-05-28,2894.32,ACH
PAY-52822,INV-12537,2025-02-04,3562.56,Credit Card
PAY-50376,INV-10346,2025-11-21,1824.11,ACH
PAY-51909,INV-11721,2025-04-24,206.78,ACH
PAY-50334,INV-10312,2026-01-01,3979.45,Bank Transfer
PAY-52536,INV-12275,2025-04-13,556.4,ACH
PAY-52588,INV-12319,2025-11-14,895.63,Bank Transfer
PAY-52366,INV-12116,2025-11-16,47.48,ACH
PAY-51605,INV-11447,2025-07-03,919.88,Bank Transfer
PAY-51119,INV-11027,2025-04-09,1531.81,Credit Card
PAY-53177,INV-12872,2025-08-04,2236.23,Bank Transfer
PAY-51944,INV-11754,2025-02-01,106.16,Bank Transfer
PAY-52546,INV-12284,2025-08-19,612.13,Check
PAY-52377,INV-12123,2025-07-24,1454.86,Credit Card
PAY-52828,INV-12541,2025-06-12,205.48,Credit Card
PAY-51343,INV-11222,2025-05-15,741.79,Check
PAY-50321,INV-10301,2025-12-16,701.98,Check
PAY-51620,INV-11462,2025-10-06,491.83,Bank Transfer
PAY-52742,INV-12466,03/29/2025,3289.73,ACH
PAY-52061,INV-11850,2025-08-07,1303.91,ACH
PAY-52220,INV-11981,2025-03-03,617.39,ACH
PAY-51674,INV-11516,12/30/2025,1326.67,Credit Card
PAY-51943,INV-11754,2025-02-07,135.06,Check
PAY-50261,INV-10248,2025-03-07,822.22,ACH
PAY-52642,INV-12370,2025-02-02,2337.22,Credit Card
PAY-52040,INV-11834,2025-03-21,1916.8,Check
PAY-50690,INV-10627,2025-11-11,607.5,Bank Transfer
PAY-50902,INV-10824,2025-11-23,100.23,Check
PAY-52307,INV-12063,2026-02-26,248.2,ACH
PAY-52027,INV-11822,2025-07-25,134.97,Credit Card
PAY-50139,INV-10131,2025-09-22,78.63,Bank Transfer
PAY-51918,INV-11728,2025-06-01,3063.31,ACH
PAY-51829,INV-11653,2025-06-18,299.59,Check
PAY-51574,INV-11422,2025-06-01,3886.47,Check
PAY-50320,INV-10300,2025-07-13,2608.85,Check
PAY-50654,INV-10597,08/03/2025,1161.09,Credit Card
PAY-52138,INV-11916,2025-11-28,908.32,Check
PAY-52609,INV-12340,2025-08-08,817.06,ACH
PAY-50559,INV-10504,2025-10-16,2456.94,Check
PAY-52188,INV-11955,2025-05-15,199.56,Credit Card
PAY-50113,INV-10111,2025-07-16,263.25,Credit Card
PAY-50532,INV-10476,2025-04-09,1183.07,Check
PAY-50225,INV-10214,2026-01-05,2660.45,Bank Transfer
PAY-50724,INV-10663,2025-08-08,472.31,Credit Card
PAY-52722,INV-12447,2025-10-14,156.21,Check
PAY-52886,INV-12591,2025-08-28,211.55,Credit Card
PAY-51434,INV-11304,2026-01-05,749.82,Check
PAY-52374,INV-12122,2025-07-16,194.86,ACH
PAY-52761,INV-12482,2025-02-11,1992.84,Credit Card
PAY-52688,INV-12416,2025-03-07,1890.03,ACH
PAY-51459,INV-11321,2025-10-24,1557.73,Credit Card
PAY-53035,INV-12741,2025-05-26,486.33,Check
PAY-50847,INV-10775,2026-01-11,2590.56,Bank Transfer
PAY-50194,INV-10189,2025-06-30,690.82,Credit Card
PAY-51465,INV-11329,2025-03-26,498.34,ACH
PAY-50947,INV-10864,2025-12-08,2958.35,Check
PAY-52022,INV-11813,2025-10-26,6316.99,Bank Transfer
PAY-51630,INV-11473,2026-03-03,1312.1,ACH
PAY-50118,INV-10114,2025-01-27,13587.67,ACH
PAY-50646,INV-10589,09/05/2025,3125.35,Bank Transfer
PAY-51871,INV-11686,2025-08-20,1611.52,Credit Card
PAY-50004,INV-10004,2025-05-18,5829.74,Credit Card
PAY-50075,INV-10074,2026-01-01,6052.21,Bank Transfer
PAY-51756,INV-11594,09/09/2025,3339.38,Bank Transfer
PAY-50468,INV-10424,2025-12-24,464.85,Credit Card
PAY-50006,INV-10005,2025-10-30,1199.02,ACH
PAY-51247,INV-11146,2025-12-24,221.13,Check
PAY-50920,INV-10837,2025-12-01,380.83,Credit Card
PAY-50229,INV-10220,2025-03-17,1593.5,Check
PAY-51064,INV-10967,2025-04-27,47.33,ACH
PAY-50243,INV-10231,2025-09-11,767.14,ACH
PAY-52564,INV-12300,03/07/2025,168.74,Check
PAY-51161,INV-11064,2025-06-15,132.01,Credit Card
PAY-52820,INV-12535,11/05/2025,1016.75,Check
PAY-52516,INV-12250,2025-09-11,457.33,Credit Card
PAY-51527,INV-11385,2025-04-07,261.35,Check
PAY-51606,INV-11448,2025-08-31,2509.22,Check
PAY-53132,INV-12829,2025-11-12,3485.28,ACH
PAY-53344,INV-19508,01/01/2025,3609.47,Bank Transfer
PAY-52615,INV-12347,2025-02-16,42.81,Credit Card
PAY-52858,INV-12569,2025-05-17,1108.44,Bank Transfer
PAY-51990,INV-11788,2025-09-18,36.46,Credit Card
PAY-52640,INV-12369,2025-04-03,541.93,ACH
PAY-52363,INV-12115,2025-05-09,2883.45,Bank Transfer
PAY-51976,INV-11776,2025-11-29,451.23,Check
PAY-51762,INV-11600,2026-01-24,83.47,Check
PAY-51306,INV-11188,2025-02-01,28.48,ACH
PAY-51542,INV-11396,2025-07-18,1747.97,Bank Transfer
PAY-50623,INV-10565,2025-11-11,4363.77,Check
PAY-52600,INV-12330,2025-11-16,591.5,Check
PAY-51494,INV-11352,2025-09-13,194.88,Credit Card
PAY-50111,INV-10109,03/23/2025,1866.45,Credit Card
PAY-52276,INV-12032,2026-01-12,616.35,Check
PAY-52549,INV-12286,11/24/2025,2243.64,ACH
PAY-51170,INV-11072,2025-08-27,2274.09,Credit Card
PAY-52759,INV-12481,2025-07-20,257.94,Credit Card
PAY-50233,INV-10223,2025-08-29,1666.53,ACH
PAY-50067,INV-10067,2025-07-06,8.18,Credit Card
PAY-53042,INV-12748,2025-10-28,525.36,Bank Transfer
PAY-52073,INV-11858,01/25/2026,26.44,ACH
PAY-52193,INV-11959,2025-12-27,1682.75,Bank Transfer
PAY-50537,INV-10480,2025-10-28,1788.63,Bank Transfer
PAY-50126,INV-10122,2025-07-11,652.98,Bank Transfer
PAY-52134,INV-11913,06/12/2025,594.65,Bank Transfer
PAY-51255,INV-11153,2025-04-20,832.92,Bank Transfer
PAY-52785,INV-12506,2025-09-02,704.25,Credit Card
PAY-51977,INV-11776,2025-12-08,117.88,Credit Card
PAY-52760,INV-12482,2025-03-03,392.88,Credit Card
PAY-52979,INV-12681,05/24/2025,884.56,Bank Transfer
PAY-52076,INV-11862,08/18/2025,3070.9,Bank Transfer
PAY-50485,INV-10438,2025-04-09,427.48,Bank Transfer
PAY-51655,INV-11495,2025-08-14,5930.71,Bank Transfer
PAY-53007,INV-12708,2026-02-04,109.22,Bank Transfer
PAY-52656,INV-12386,2025-05-22,747.96,Bank Transfer
PAY-53257,INV-12953,2026-01-09,2252.97,ACH
PAY-51775,INV-11610,2025-11-16,1179.54,Check
PAY-52411,INV-12150,2025-04-06,337.35,Check
PAY-50919,INV-10837,2025-12-25,914.7,Check
PAY-51647,INV-11488,2025-12-23,28.33,Bank Transfer
PAY-51027,INV-10936,2026-03-01,942.14,ACH
PAY-51031,INV-10938,2025-04-17,217.5,ACH
PAY-50883,INV-10803,2025-07-04,641.68,Bank Transfer
PAY-51336,INV-11217,2026-02-21,807.43,Credit Card
PAY-52501,INV-12235,2026-01-23,102.54,ACH
PAY-50365,INV-10335,2025-04-09,356.44,ACH
PAY-52126,INV-11906,2025-07-17,2214.86,Bank Transfer
PAY-50028,INV-10032,2025-06-28,7840.44,Bank Transfer
PAY-50474,INV-10429,2025-09-28,826.66,Check
PAY-50526,INV-10470,2025-10-28,263.38,ACH
PAY-50726,INV-10664,06/22/2025,907.7,ACH
PAY-50056,INV-10055,2025-04-15,3743.96,Credit Card
PAY-50639,INV-10582,2026-01-29,1018.66,ACH
PAY-50303,INV-10284,2025-09-08,485.88,ACH
PAY-52930,INV-12638,2025-10-26,3453.62,Credit Card
PAY-51277,INV-11167,2025-07-13,5145.33,Bank Transfer
PAY-53050,INV-12754,2025-10-27,440.42,Credit Card
PAY-50625,INV-10567,2025-10-09,236.44,Check
PAY-52056,INV-11849,2025-03-16,2685.72,Bank Transfer
PAY-51281,INV-11171,2025-04-28,2930.81,Credit Card
PAY-51050,INV-10958,2025-02-05,2232.95,Check
PAY-50337,INV-10316,2025-02-20,1508.55,ACH
PAY-50048,INV-10047,2025-05-25,241.63,Credit Card
PAY-50107,INV-10105,2025-09-13,1280.29,Bank Transfer
PAY-52398,INV-12138,03/11/2025,5967.71,Check
PAY-51080,INV-10987,2025-08-06,5727.64,Bank Transfer
PAY-52287,INV-12045,2025-12-01,706.15,Credit Card
PAY-52262,INV-12021,07/27/2025,568.24,Check
PAY-51145,INV-11047,2026-02-12,27.8,Bank Transfer
PAY-52677,INV-12402,2025-09-19,816.77,Check
PAY-52297,INV-12054,2026-01-06,505.09,ACH
PAY-51837,INV-11658,2025-11-09,929.89,Credit Card
PAY-51754,INV-11593,2026-02-11,602.26,Bank Transfer
PAY-51102,INV-11009,2025-07-25,3807.0,Check
PAY-51969,INV-11773,2025-04-18,525.72,ACH
PAY-53082,INV-12782,2025-12-23,824.86,Bank Transfer
PAY-50524,INV-10469,2025-05-12,313.51,Credit Card
PAY-52281,INV-12038,2025-02-14,81.95,Credit Card
PAY-51429,INV-11299,2025-08-15,1883.06,Credit Card
PAY-52929,INV-12637,2025-02-19,1757.37,Credit Card
PAY-50604,INV-10551,2025-07-08,1600.28,Check
PAY-51490,INV-11349,06/25/2025,432.6,ACH
PAY-52639,INV-12368,2025-05-26,318.42,Bank Transfer
PAY-50061,INV-10062,2025-07-28,1252.51,Check
PAY-53089,INV-12789,2025-10-14,981.9,ACH
PAY-50672,INV-10612,2026-02-11,384.44,Check
PAY-50093,INV-10090,09/25/2025,2349.46,Check
PAY-50667,INV-10609,2025-05-04,298.61,Bank Transfer
PAY-51888,INV-11701,2025-11-04,2029.55,Bank Transfer
PAY-50281,INV-10270,2025-06-28,1238.38,Check
PAY-51720,INV-11558,2025-03-20,718.48,Bank Transfer
PAY-50360,INV-10332,2025-10-03,189.67,Credit Card
PAY-50900,INV-10822,2025-03-26,552.02,Credit Card
PAY-51936,INV-11745,2025-11-10,642.51,ACH
PAY-51995,INV-11792,05/20/2025,214.76,ACH
PAY-53095,INV-12794,2025-01-15,642.89,ACH
PAY-50761,INV-10696,2026-01-16,1120.36,Credit Card
PAY-52159,INV-11934,2025-04-08,490.04,Bank Transfer
PAY-53307,INV-19446,2025-08-10,4867.73,ACH
PAY-50043,INV-10045,2025-05-21,391.24,Check
PAY-52174,INV-11945,2025-02-02,837.65,Credit Card
PAY-50205,INV-10199,2025-06-09,1559.92,ACH
PAY-51474,INV-11337,2025-10-26,124.9,Bank Transfer
PAY-52101,INV-11884,2026-01-18,576.52,ACH
PAY-50069,INV-10067,08/06/2025,604.91,Check
PAY-51876,INV-11690,2025-12-04,760.63,Bank Transfer
PAY-52670,INV-12397,2025-10-27,645.69,ACH
PAY-52232,INV-11991,2025-07-08,451.01,Check
PAY-50138,INV-10131,2025-09-13,117.46,Check
PAY-50797,INV-10732,2025-12-25,613.67,Bank Transfer
PAY-52181,INV-11948,2026-01-09,409.24,Credit Card
PAY-52129,INV-11909,2025-03-24,505.46,Credit Card
PAY-50759,INV-10694,2025-12-07,2576.9,Check
PAY-50542,INV-10484,2025-11-29,1777.77,Check
PAY-51020,INV-10929,2025-07-16,6057.01,Credit Card
PAY-52574,INV-12310,2025-05-25,3290.81,ACH
PAY-50166,INV-10157,2025-03-03,7936.26,Bank Transfer
PAY-50249,INV-10235,2025-10-29,10193.95,Bank Transfer
PAY-51332,INV-11213,03/28/2025,775.44,ACH
PAY-52018,INV-11810,2025-06-04,682.39,Bank Transfer
PAY-50447,INV-10405,2025-06-09,987.27,Check
PAY-52483,INV-12222,2025-07-03,826.51,Check
PAY-51359,INV-11236,09/12/2025,822.69,ACH
PAY-52146,INV-11924,2025-05-25,1106.67,ACH
PAY-51330,INV-11212,2025-08-09,189.39,ACH
PAY-53269,INV-12966,2025-02-21,1172.66,ACH
PAY-52151,INV-11930,2025-11-28,8625.8,Check
PAY-50435,INV-10393,2025-11-16,451.15,Credit Card
PAY-52123,INV-11901,2025-06-29,2771.82,ACH
PAY-50578,INV-10522,2025-06-14,2413.96,ACH
PAY-52829,INV-12541,2025-07-04,177.41,Check
PAY-53081,INV-12781,2025-10-27,564.69,Bank Transfer
PAY-52449,INV-12194,2025-06-10,62.98,Credit Card
PAY-51849,INV-11672,2025-04-06,287.82,ACH
PAY-50763,INV-10698,2025-05-12,480.1,ACH
PAY-50389,INV-10357,2025-11-27,318.37,Bank Transfer
PAY-50236,INV-10226,2025-12-31,3944.41,ACH
PAY-53014,INV-12717,2025-10-11,2599.2,Check
PAY-51985,INV-11784,2025-06-27,2933.79,Credit Card
PAY-50268,INV-10258,2025-09-25,226.24,Bank Transfer
PAY-50771,INV-10705,2025-08-27,15.69,ACH
PAY-52166,INV-11938,05/08/2025,2255.04,Bank Transfer
PAY-50438,INV-10396,2025-08-05,970.43,Bank Transfer
PAY-50674,INV-10613,2025-09-26,1904.49,ACH
PAY-50250,INV-10235,2025-11-01,2719.46,Bank Transfer
PAY-52202,INV-11969,2026-02-13,320.84,Check
PAY-51575,INV-11423,2025-06-03,1065.87,Bank Transfer
PAY-52143,INV-11922,2025-08-07,2901.89,Bank Transfer
PAY-52082,INV-11868,2026-01-08,1210.7,Check
PAY-52941,INV-12646,2025-11-24,730.49,Bank Transfer
PAY-52884,INV-12591,2025-08-11,327.5,Bank Transfer
PAY-53079,INV-12778,2025-07-05,1191.12,ACH
PAY-50449,INV-10407,2025-07-11,566.31,ACH
PAY-51470,INV-11333,2025-02-16,196.31,Check
PAY-50717,INV-10657,2025-06-14,1498.97,Credit Card
PAY-52689,INV-12417,2025-08-09,2431.66,Credit Card
PAY-52937,INV-12643,2025-12-24,690.3,Check
PAY-52049,INV-11845,2025-07-23,1709.35,Bank Transfer
PAY-51902,INV-11716,2025-04-16,313.42,Check
PAY-52801,INV-12519,2025-08-22,1203.73,Bank Transfer
PAY-51169,INV-11071,2025-12-26,1419.09,Credit Card
PAY-50083,INV-10081,2025-07-19,225.34,ACH
PAY-52717,INV-12443,2025-06-13,89.5,Check
PAY-51461,INV-11324,2025-04-04,2293.54,ACH
PAY-51894,INV-11707,09/16/2025,2711.66,Check
PAY-51669,INV-11512,2025-10-03,1243.53,ACH
PAY-52001,INV-11796,2025-08-02,447.28,Credit Card
PAY-50476,INV-10430,2025-05-18,304.03,Check
PAY-50518,INV-10464,2025-06-26,1794.68,Check
PAY-50405,INV-10372,2025-10-09,2317.39,Bank Transfer
PAY-50385,INV-10353,2025-03-17,3203.16,Check
PAY-52727,INV-12452,08/08/2025,700.2,Bank Transfer
PAY-52153,INV-11931,2025-03-04,58.52,Bank Transfer
PAY-51634,INV-11478,2025-04-24,2159.39,ACH
PAY-53210,INV-12901,2025-01-31,1420.89,Credit Card
PAY-50689,INV-10626,2025-03-19,934.4,Credit Card
PAY-51241,INV-11140,2025-11-29,2782.36,Credit Card
PAY-50063,INV-10064,12/24/2025,504.42,ACH
PAY-50853,INV-10780,2025-08-27,2587.91,Check
PAY-53091,INV-12791,2025-07-12,2528.87,Bank Transfer
PAY-52777,INV-12497,07/09/2025,33.55,Check
PAY-51263,INV-11158,2025-11-13,659.97,Bank Transfer
PAY-50224,INV-10213,2025-03-18,2419.4,Bank Transfer
PAY-52194,INV-11962,2025-05-18,1914.09,ACH
PAY-50374,INV-10344,2025-10-13,393.73,Check
PAY-51825,INV-11650,05/09/2025,15223.68,ACH
PAY-52846,INV-12556,2025-10-12,2395.07,Bank Transfer
PAY-53221,INV-12915,2025-07-16,2743.41,ACH
PAY-52918,INV-12624,2025-01-03,5268.04,Check
PAY-53016,INV-12718,2025-03-24,3283.64,Credit Card
PAY-50010,INV-10009,2025-05-04,108.82,ACH
PAY-52498,INV-12234,2025-03-23,3305.48,Check
PAY-51945,INV-11755,2025-09-22,2345.1,Credit Card
PAY-51839,INV-11661,2026-01-06,4843.55,Bank Transfer
PAY-50709,INV-10648,2025-03-21,423.57,ACH
PAY-50256,INV-10242,2025-03-31,1335.07,Bank Transfer
PAY-51618,INV-11459,2026-01-20,4725.73,ACH
PAY-50390,INV-10358,2025-10-24,1141.62,ACH
PAY-51582,INV-11430,2025-11-12,1153.86,Check
PAY-50925,INV-10843,2025-09-12,71.28,Credit Card
PAY-52509,INV-12244,2025-12-16,18.5,ACH
PAY-52037,INV-11831,2025-06-28,2800.05,Bank Transfer
PAY-53186,INV-12879,2025-06-07,107.92,Check
PAY-51225,INV-11124,10/20/2025,529.16,Bank Transfer
PAY-52550,INV-12287,2025-06-12,458.04,Bank Transfer
PAY-51947,INV-11756,11/16/2025,38.8,ACH
PAY-50740,INV-10678,2025-03-16,7165.57,ACH
PAY-50041,INV-10044,2026-02-22,54.8,Bank Transfer
PAY-50869,INV-10791,2025-09-11,2179.08,Check
PAY-50540,INV-10482,03/22/2025,626.42,Check
PAY-53219,INV-12911,2025-12-31,61.5,Credit Card
PAY-51372,INV-11243,2025-05-30,138.28,Check
PAY-51146,INV-11048,07/29/2025,358.26,ACH
PAY-51032,INV-10939,2025-02-07,239.59,Credit Card
PAY-50373,INV-10344,2025-11-17,93.02,ACH
PAY-50668,INV-10610,2025-03-22,5689.85,Credit Card
PAY-50358,INV-10332,2025-10-05,169.82,Credit Card
PAY-50968,INV-10879,2025-12-23,1458.58,Check
PAY-51354,INV-11232,2025-11-25,431.46,Credit Card
PAY-51036,INV-10942,12/23/2025,3246.11,Check
PAY-50471,INV-10426,2025-09-30,3027.54,Check
PAY-51397,INV-11268,2025-03-13,656.21,Credit Card
PAY-52944,INV-12650,2025-06-29,3334.4,ACH
PAY-51550,INV-11401,2025-09-22,38.04,Bank Transfer
PAY-51257,INV-11154,2025-08-16,100.31,Check
PAY-52095,INV-11878,2025-04-15,1226.23,ACH
PAY-51556,INV-11404,2025-11-16,2827.24,Check
PAY-52907,INV-12614,2025-04-19,1471.64,ACH
PAY-51251,INV-11151,2025-10-31,606.53,ACH
PAY-51700,INV-11543,2025-03-07,6602.04,ACH
PAY-51253,INV-11152,2025-09-03,55.87,Credit Card
PAY-53128,INV-12826,2025-08-11,2897.46,ACH
PAY-50080,INV-10080,2025-11-19,152.48,Check
PAY-51173,INV-11074,2026-01-11,87.39,Bank Transfer
PAY-50815,INV-10750,2025-01-02,417.38,Check
PAY-51853,INV-11675,2025-08-25,6334.96,Credit Card
PAY-52221,INV-11982,08/04/2025,427.67,Check
PAY-52953,INV-12659,2025-04-06,1727.89,Bank Transfer
PAY-52106,INV-11888,2025-08-05,533.32,Bank Transfer
PAY-50134,INV-10127,2025-10-13,66.44,Credit Card
PAY-51141,INV-11044,2025-11-25,1429.88,Bank Transfer
PAY-50934,INV-10850,2025-06-29,182.33,Bank Transfer
PAY-50929,INV-10845,2025-11-24,1340.54,Check
PAY-50824,INV-10756,2025-07-14,3207.19,ACH
PAY-51532,INV-11389,2025-09-26,1523.56,ACH
PAY-51215,INV-11117,2025-06-24,6072.09,Check
PAY-50505,INV-10454,2025-03-03,215.3,Bank Transfer
PAY-53330,INV-19471,2025-09-07,2393.21,Bank Transfer
PAY-52396,INV-12136,01/07/2026,883.38,ACH
PAY-51997,INV-11794,2025-08-31,2708.65,Bank Transfer
PAY-52435,INV-12180,2025-11-24,1489.39,ACH
PAY-51959,INV-11765,12/23/2025,98.17,Credit Card
PAY-51385,INV-11255,2025-07-20,4468.92,ACH
PAY-50895,INV-10820,2025-06-24,2195.59,ACH
PAY-50829,INV-10759,09/08/2025,13.32,Bank Transfer
PAY-53279,INV-12975,2025-12-16,227.13,Credit Card
PAY-52524,INV-12261,2025-06-15,2193.09,Bank Transfer
PAY-51684,INV-11524,2025-12-22,624.22,Bank Transfer
PAY-52891,INV-12593,2025-09-06,265.34,Check
PAY-52872,INV-12582,2025-06-02,2101.16,Credit Card
PAY-52818,INV-12534,2025-05-07,530.46,Check
PAY-50653,INV-10596,2025-05-28,935.41,Check
PAY-50173,INV-10165,12/23/2025,3522.9,Check
PAY-50039,INV-10043,2025-12-09,1333.97,Credit Card
PAY-53212,INV-12903,2025-06-21,886.38,Check
PAY-50714,INV-10655,2025-04-18,5561.31,ACH
PAY-50091,INV-10089,2025-03-04,458.86,Bank Transfer
PAY-53317,INV-19163,2025-07-18,3113.28,Bank Transfer
PAY-51206,INV-11107,07/15/2025,962.71,ACH
PAY-53227,INV-12923,2025-07-11,1242.37,Bank Transfer
PAY-52903,INV-12609,2025-02-22,3318.8,Check
PAY-51828,INV-11653,05/23/2025,563.99,Bank Transfer
PAY-51156,INV-11059,2025-10-27,511.26,Check
PAY-51325,INV-11208,2026-01-21,815.16,Check
PAY-50217,INV-10209,2025-02-02,2353.23,Bank Transfer
PAY-50511,INV-10458,10/22/2025,583.06,Credit Card
PAY-51681,INV-11522,2025-02-28,2499.6,Credit Card
PAY-50500,INV-10450,2025-05-21,570.61,Check
PAY-52780,INV-12500,2025-03-05,2010.31,Bank Transfer
PAY-51857,INV-11677,02/24/2025,598.24,Credit Card
PAY-51389,INV-11261,2025-09-21,2446.7,Check
PAY-51520,INV-11376,2025-07-16,1226.12,Check
PAY-52387,INV-12132,2025-05-23,1506.67,Check
PAY-53058,INV-12758,2025-12-06,88.5,Bank Transfer
PAY-52077,INV-11863,2025-04-03,3023.41,ACH
PAY-51541,INV-11395,2025-08-19,140.44,Credit Card
PAY-51218,INV-11119,2026-01-07,1773.99,ACH
PAY-52682,INV-12408,2025-08-16,3123.66,Bank Transfer
PAY-51417,INV-11285,2025-06-05,274.05,ACH
PAY-52218,INV-11979,2025-07-07,341.49,Credit Card
PAY-53309,INV-19926,2025-11-28,2086.34,Check
PAY-51677,INV-11518,2025-12-17,2611.63,Bank Transfer
PAY-51198,INV-11099,2025-07-14,3376.84,Credit Card
PAY-51543,INV-11397,2025-03-14,440.36,Check
PAY-52540,INV-12279,2025-06-10,2696.42,Check
PAY-50954,INV-10869,2025-07-18,2677.64,Check
PAY-52636,INV-12366,05/15/2025,5886.14,Check
PAY-50751,INV-10688,2025-08-23,1056.44,ACH
PAY-52706,INV-12435,2025-12-28,202.32,ACH
PAY-50235,INV-10225,2025-04-21,968.03,Bank Transfer
PAY-50733,INV-10673,2025-12-19,145.53,Check
PAY-53359,INV-19835,12/03/2025,613.63,Credit Card
PAY-51157,INV-11059,2025-09-14,1287.13,Bank Transfer
PAY-52890,INV-12593,09/01/2025,1424.33,Credit Card
PAY-52446,INV-12191,2025-05-03,351.32,ACH
PAY-51210,INV-11111,2025-12-18,1246.86,Bank Transfer
PAY-51066,INV-10969,2025-07-15,1427.75,ACH
PAY-52157,INV-11933,2025-10-05,328.77,Credit Card
PAY-51063,INV-10967,2025-04-30,219.9,ACH
PAY-52617,INV-12350,01/25/2025,1040.22,Check
PAY-51168,INV-11070,2026-01-26,2022.02,ACH
PAY-51493,INV-11352,09/03/2025,8.1,Credit Card
PAY-52816,INV-12532,2025-12-15,643.07,Credit Card
PAY-50885,INV-10807,11/03/2025,1807.9,ACH
PAY-50144,INV-10135,2025-05-08,647.11,Credit Card
PAY-53304,INV-19468,2025-07-26,4596.8,Bank Transfer
PAY-50851,INV-10778,2025-06-05,766.93,Credit Card
PAY-50718,INV-10658,2025-09-03,1448.51,ACH
PAY-53192,INV-12885,2025-09-20,150.0,ACH
PAY-52503,INV-12239,2025-08-31,1026.25,Check
PAY-50265,INV-10254,2026-01-19,3748.9,Check
PAY-50076,INV-10075,2025-05-03,150.0,ACH
PAY-52493,INV-12230,2025-10-13,3665.66,Credit Card
PAY-50396,INV-10364,2025-06-11,2125.03,Bank Transfer
PAY-52859,INV-12569,2025-03-07,591.23,Bank Transfer
PAY-52225,INV-11987,2025-05-20,651.15,ACH
PAY-53147,INV-12844,2025-03-21,517.49,Check
PAY-50397,INV-10365,2025-12-26,2754.88,ACH
PAY-51366,INV-11241,2025-07-10,1052.35,Check
PAY-52804,INV-12522,2025-10-01,18000.0,ACH
PAY-51904,INV-11718,2025-05-03,209.61,Bank Transfer
PAY-50596,INV-10539,2025-06-20,3661.63,Check
PAY-52110,INV-11891,2025-05-11,948.46,ACH
PAY-51297,INV-11183,2025-11-06,3382.89,ACH
PAY-51822,INV-11647,2025-08-27,1250.84,Bank Transfer
PAY-50873,INV-10794,2025-07-08,108.82,Check
PAY-53270,INV-12968,12/19/2025,885.97,Credit Card
PAY-52327,INV-12081,2025-09-21,1481.0,Check
PAY-51549,INV-11401,09/28/2025,137.96,ACH
PAY-50037,INV-10041,2025-03-28,2877.34,Bank Transfer
PAY-52711,INV-12440,2025-04-29,348.65,Credit Card
PAY-52835,INV-12547,2025-07-26,428.44,ACH
PAY-52144,INV-11923,2025-06-20,563.71,Credit Card
PAY-53046,INV-12752,2026-01-05,6098.01,Bank Transfer
PAY-50978,INV-10890,2025-05-15,4015.16,Check
PAY-51572,INV-11420,2025-10-21,2338.0,Check
PAY-51123,INV-11030,2025-09-23,84.54,Bank Transfer
PAY-52787,INV-12509,2025-12-11,438.8,Check
PAY-52240,INV-11999,2025-04-19,1278.24,Bank Transfer
PAY-52505,INV-12241,2025-12-03,1628.32,Check
PAY-51893,INV-11706,2026-01-16,1191.38,ACH
PAY-50676,INV-10615,2025-02-13,13375.46,Credit Card
PAY-50729,INV-10670,2025-12-27,3953.5,Bank Transfer
PAY-50413,INV-10380,2025-09-17,38.34,Check
PAY-51517,INV-11371,2025-03-23,1266.93,Credit Card
PAY-51650,INV-11489,2025-04-01,374.99,Credit Card
PAY-50826,INV-10758,2025-11-03,197.74,ACH
PAY-50617,INV-10561,2025-06-10,30.64,Check
PAY-50115,INV-10112,2025-08-01,341.67,Bank Transfer
PAY-50418,INV-10382,07/17/2025,863.11,Credit Card
